...1,...2,date,location,temp
2806,2806,2021-12-16T08:00:00Z,underground,6.075125
2807,2807,2021-12-16T09:00:00Z,underground,6.2646125
2808,2808,2021-12-16T10:00:00Z,underground,6.54405
2809,2809,2021-12-16T11:00:00Z,underground,6.63215
2810,2810,2021-12-16T12:00:00Z,underground,6.4869625
2811,2811,2021-12-16T13:00:00Z,underground,6.14565833333333
2812,2812,2021-12-16T14:00:00Z,underground,5.82189166666667
2813,2813,2021-12-16T15:00:00Z,underground,5.15137083333333
2814,2814,2021-12-16T16:00:00Z,underground,5.07957083333333
2815,2815,2021-12-16T17:00:00Z,underground,4.91880416666667
2816,2816,2021-12-16T18:00:00Z,underground,4.897
2817,2817,2021-12-16T19:00:00Z,underground,4.84434583333333
2818,2818,2021-12-16T20:00:00Z,underground,4.774175
2819,2819,2021-12-16T21:00:00Z,underground,4.70444583333333
2820,2820,2021-12-16T22:00:00Z,underground,4.06238333333333
2821,2821,2021-12-16T23:00:00Z,underground,3.99322916666667
2822,2822,2021-12-17T00:00:00Z,underground,3.53064406779661
2823,2823,2021-12-17T01:00:00Z,underground,3.2813875
2824,2824,2021-12-17T02:00:00Z,underground,3.41259166666667
2825,2825,2021-12-17T03:00:00Z,underground,3.29705416666667
2826,2826,2021-12-17T04:00:00Z,underground,3.17142083333333
2827,2827,2021-12-17T05:00:00Z,underground,2.94385
2828,2828,2021-12-17T06:00:00Z,underground,2.76336666666667
2829,2829,2021-12-17T07:00:00Z,underground,2.3938875
2830,2830,2021-12-17T08:00:00Z,underground,2.3856875
2831,2831,2021-12-17T09:00:00Z,underground,2.700025
2832,2832,2021-12-17T10:00:00Z,underground,3.66234583333333
2833,2833,2021-12-17T11:00:00Z,underground,4.30264583333333
2834,2834,2021-12-17T12:00:00Z,underground,4.7558375
2835,2835,2021-12-17T13:00:00Z,underground,4.693125
2836,2836,2021-12-17T14:00:00Z,underground,4.35005
2837,2837,2021-12-17T15:00:00Z,underground,3.65825
2838,2838,2021-12-17T16:00:00Z,underground,2.88808333333333
2839,2839,2021-12-17T17:00:00Z,underground,2.19397083333333
2840,2840,2021-12-17T18:00:00Z,underground,2.04005833333333
2841,2841,2021-12-17T19:00:00Z,underground,2.3964625
2842,2842,2021-12-17T20:00:00Z,underground,2.20259166666667
2843,2843,2021-12-17T21:00:00Z,underground,1.790075
2844,2844,2021-12-17T22:00:00Z,underground,1.37125
2845,2845,2021-12-17T23:00:00Z,underground,0.874354166666667
2846,2846,2021-12-18T00:00:00Z,underground,0.53110593220339
2847,2847,2021-12-18T01:00:00Z,underground,0.971816666666667
2848,2848,2021-12-18T02:00:00Z,underground,1.52187083333333
2849,2849,2021-12-18T03:00:00Z,underground,1.88154583333333
2850,2850,2021-12-18T04:00:00Z,underground,2.11785833333333
2851,2851,2021-12-18T05:00:00Z,underground,2.31064166666667
2852,2852,2021-12-18T06:00:00Z,underground,2.39748333333333
2853,2853,2021-12-18T07:00:00Z,underground,2.44495
2854,2854,2021-12-18T08:00:00Z,underground,2.52329583333333
2855,2855,2021-12-18T09:00:00Z,underground,2.68593333333333
2856,2856,2021-12-18T10:00:00Z,underground,2.99202916666667
2857,2857,2021-12-18T11:00:00Z,underground,3.51470833333333
2858,2858,2021-12-18T12:00:00Z,underground,3.83385
2859,2859,2021-12-18T13:00:00Z,underground,4.12324583333333
2860,2860,2021-12-18T14:00:00Z,underground,4.21237083333333
2861,2861,2021-12-18T15:00:00Z,underground,4.16974583333333
2862,2862,2021-12-18T16:00:00Z,underground,4.16037083333333
2863,2863,2021-12-18T17:00:00Z,underground,4.0723125
2864,2864,2021-12-18T18:00:00Z,underground,4.00719166666667
2865,2865,2021-12-18T19:00:00Z,underground,3.94015
2866,2866,2021-12-18T20:00:00Z,underground,3.88692916666667
2867,2867,2021-12-18T21:00:00Z,underground,3.92512083333333
2868,2868,2021-12-18T22:00:00Z,underground,4.0558625
2869,2869,2021-12-18T23:00:00Z,underground,4.21408333333333
2870,2870,2021-12-19T00:00:00Z,underground,4.38868220338983
2871,2871,2021-12-19T01:00:00Z,underground,4.57727916666667
2872,2872,2021-12-19T02:00:00Z,underground,4.70675
2873,2873,2021-12-19T03:00:00Z,underground,4.6740875
2874,2874,2021-12-19T04:00:00Z,underground,4.69838333333333
2875,2875,2021-12-19T05:00:00Z,underground,4.68117083333333
2876,2876,2021-12-19T06:00:00Z,underground,4.68162916666667
2877,2877,2021-12-19T07:00:00Z,underground,4.69697083333333
2878,2878,2021-12-19T08:00:00Z,underground,4.7539625
2879,2879,2021-12-19T09:00:00Z,underground,4.86207916666667
2880,2880,2021-12-19T10:00:00Z,underground,5.03562083333333
2881,2881,2021-12-19T11:00:00Z,underground,5.20735
2882,2882,2021-12-19T12:00:00Z,underground,5.13160833333333
2883,2883,2021-12-19T13:00:00Z,underground,4.9536
2884,2884,2021-12-19T14:00:00Z,underground,4.80372916666667
2885,2885,2021-12-19T15:00:00Z,underground,4.16055
2886,2886,2021-12-19T16:00:00Z,underground,3.20345
2887,2887,2021-12-19T17:00:00Z,underground,2.44101666666667
2888,2888,2021-12-19T18:00:00Z,underground,1.7665875
2889,2889,2021-12-19T19:00:00Z,underground,1.14999583333333
2890,2890,2021-12-19T20:00:00Z,underground,0.825470833333333
2891,2891,2021-12-19T21:00:00Z,underground,0.719483333333333
2892,2892,2021-12-19T22:00:00Z,underground,0.539570833333333
2893,2893,2021-12-19T23:00:00Z,underground,0.5242375
2894,2894,2021-12-20T00:00:00Z,underground,0.271927966101695
2895,2895,2021-12-20T01:00:00Z,underground,0.467133333333333
2896,2896,2021-12-20T02:00:00Z,underground,0.410236363636364
2897,2897,2021-12-05T01:00:00Z,uninhabited_building,2.10675416666667
2898,2898,2021-12-05T02:00:00Z,uninhabited_building,1.94514583333333
2899,2899,2021-12-05T03:00:00Z,uninhabited_building,1.97563333333333
2900,2900,2021-12-05T04:00:00Z,uninhabited_building,1.87256666666667
2901,2901,2021-12-05T05:00:00Z,uninhabited_building,1.80107083333333
2902,2902,2021-12-05T06:00:00Z,uninhabited_building,1.74888333333333
2903,2903,2021-12-05T07:00:00Z,uninhabited_building,1.7566375
2904,2904,2021-12-05T08:00:00Z,uninhabited_building,1.89303333333333
2905,2905,2021-12-05T09:00:00Z,uninhabited_building,2.00201666666667
2906,2906,2021-12-05T10:00:00Z,uninhabited_building,2.154575
2907,2907,2021-12-05T11:00:00Z,uninhabited_building,2.33630833333333
2908,2908,2021-12-05T12:00:00Z,uninhabited_building,2.49024166666667
2909,2909,2021-12-05T13:00:00Z,uninhabited_building,2.4480375
2910,2910,2021-12-05T14:00:00Z,uninhabited_building,2.24675
2911,2911,2021-12-05T15:00:00Z,uninhabited_building,2.0799875
2912,2912,2021-12-05T16:00:00Z,uninhabited_building,1.943775
2913,2913,2021-12-05T17:00:00Z,uninhabited_building,1.905125
2914,2914,2021-12-05T18:00:00Z,uninhabited_building,1.8701125
2915,2915,2021-12-05T19:00:00Z,uninhabited_building,1.77782083333333
2916,2916,2021-12-05T20:00:00Z,uninhabited_building,1.626
2917,2917,2021-12-05T21:00:00Z,uninhabited_building,1.60585416666667
2918,2918,2021-12-05T22:00:00Z,uninhabited_building,1.8491125
2919,2919,2021-12-05T23:00:00Z,uninhabited_building,1.9949125
2920,2920,2021-12-06T00:00:00Z,uninhabited_building,2.04616949152542
2921,2921,2021-12-06T01:00:00Z,uninhabited_building,2.09664166666667
2922,2922,2021-12-06T02:00:00Z,uninhabited_building,2.08795
2923,2923,2021-12-06T03:00:00Z,uninhabited_building,2.10039583333333
2924,2924,2021-12-06T04:00:00Z,uninhabited_building,2.17135
2925,2925,2021-12-06T05:00:00Z,uninhabited_building,2.253425
2926,2926,2021-12-06T06:00:00Z,uninhabited_building,2.2889875
2927,2927,2021-12-06T07:00:00Z,uninhabited_building,2.28225
2928,2928,2021-12-06T08:00:00Z,uninhabited_building,2.32420416666667
2929,2929,2021-12-06T09:00:00Z,uninhabited_building,2.34469166666667
2930,2930,2021-12-06T10:00:00Z,uninhabited_building,2.3759625
2931,2931,2021-12-06T11:00:00Z,uninhabited_building,2.45074166666667
2932,2932,2021-12-06T12:00:00Z,uninhabited_building,2.3496625
2933,2933,2021-12-06T13:00:00Z,uninhabited_building,2.25962916666667
2934,2934,2021-12-06T14:00:00Z,uninhabited_building,2.22714166666667
2935,2935,2021-12-06T15:00:00Z,uninhabited_building,2.04652083333333
2936,2936,2021-12-06T16:00:00Z,uninhabited_building,1.9755291666666699
2937,2937,2021-12-06T17:00:00Z,uninhabited_building,1.92263333333333
2938,2938,2021-12-06T18:00:00Z,uninhabited_building,1.79989166666667
2939,2939,2021-12-06T19:00:00Z,uninhabited_building,1.69287083333333
2940,2940,2021-12-06T20:00:00Z,uninhabited_building,1.638375
2941,2941,2021-12-06T21:00:00Z,uninhabited_building,1.50135416666667
2942,2942,2021-12-06T22:00:00Z,uninhabited_building,1.39065
2943,2943,2021-12-06T23:00:00Z,uninhabited_building,1.37050833333333
2944,2944,2021-12-07T00:00:00Z,uninhabited_building,1.30436016949153
2945,2945,2021-12-07T01:00:00Z,uninhabited_building,1.2018
2946,2946,2021-12-07T02:00:00Z,uninhabited_building,1.0736625
2947,2947,2021-12-07T03:00:00Z,uninhabited_building,0.957779166666667
2948,2948,2021-12-07T04:00:00Z,uninhabited_building,0.92155
2949,2949,2021-12-07T05:00:00Z,uninhabited_building,0.864395833333333
2950,2950,2021-12-07T06:00:00Z,uninhabited_building,0.787075
2951,2951,2021-12-07T07:00:00Z,uninhabited_building,0.758241666666667
2952,2952,2021-12-07T08:00:00Z,uninhabited_building,0.7367625
2953,2953,2021-12-07T09:00:00Z,uninhabited_building,0.771175
2954,2954,2021-12-07T10:00:00Z,uninhabited_building,0.856079166666667
2955,2955,2021-12-07T11:00:00Z,uninhabited_building,0.9038125
2956,2956,2021-12-07T12:00:00Z,uninhabited_building,0.80035
2957,2957,2021-12-07T13:00:00Z,uninhabited_building,0.740216666666667
2958,2958,2021-12-07T14:00:00Z,uninhabited_building,0.557716666666667
2959,2959,2021-12-07T15:00:00Z,uninhabited_building,0.165629166666667
2960,2960,2021-12-07T16:00:00Z,uninhabited_building,-0.3418625
2961,2961,2021-12-07T17:00:00Z,uninhabited_building,-0.767
2962,2962,2021-12-07T18:00:00Z,uninhabited_building,-0.607295833333333
2963,2963,2021-12-07T19:00:00Z,uninhabited_building,-0.588308333333333
2964,2964,2021-12-07T20:00:00Z,uninhabited_building,-0.6253625
2965,2965,2021-12-07T21:00:00Z,uninhabited_building,-0.7622
2966,2966,2021-12-07T22:00:00Z,uninhabited_building,-0.764666666666667
2967,2967,2021-12-07T23:00:00Z,uninhabited_building,-1.1919875
2968,2968,2021-12-08T00:00:00Z,uninhabited_building,-1.30507627118644
2969,2969,2021-12-08T01:00:00Z,uninhabited_building,-1.153075
2970,2970,2021-12-08T02:00:00Z,uninhabited_building,-1.09454166666667
2971,2971,2021-12-08T03:00:00Z,uninhabited_building,-1.0701
2972,2972,2021-12-08T04:00:00Z,uninhabited_building,-0.928966666666667
2973,2973,2021-12-08T05:00:00Z,uninhabited_building,-1.17612916666667
2974,2974,2021-12-08T06:00:00Z,uninhabited_building,-1.38504583333333
2975,2975,2021-12-08T07:00:00Z,uninhabited_building,-1.48715416666667
2976,2976,2021-12-08T08:00:00Z,uninhabited_building,-1.6933125
2977,2977,2021-12-08T09:00:00Z,uninhabited_building,-1.92320416666667
2978,2978,2021-12-08T10:00:00Z,uninhabited_building,-1.48195
2979,2979,2021-12-08T11:00:00Z,uninhabited_building,-1.42730833333333
2980,2980,2021-12-08T12:00:00Z,uninhabited_building,-1.61095416666667
2981,2981,2021-12-08T13:00:00Z,uninhabited_building,-1.61094583333333
2982,2982,2021-12-08T14:00:00Z,uninhabited_building,-1.74135
2983,2983,2021-12-08T15:00:00Z,uninhabited_building,-1.74239166666667
2984,2984,2021-12-08T16:00:00Z,uninhabited_building,-1.96900833333333
2985,2985,2021-12-08T17:00:00Z,uninhabited_building,-2.08945
2986,2986,2021-12-08T18:00:00Z,uninhabited_building,-1.93369166666667
2987,2987,2021-12-08T19:00:00Z,uninhabited_building,-1.75075833333333
2988,2988,2021-12-08T20:00:00Z,uninhabited_building,-1.672325
2989,2989,2021-12-08T21:00:00Z,uninhabited_building,-1.55143333333333
2990,2990,2021-12-08T22:00:00Z,uninhabited_building,-1.45988333333333
2991,2991,2021-12-08T23:00:00Z,uninhabited_building,-1.42174583333333
2992,2992,2021-12-09T00:00:00Z,uninhabited_building,-1.32215254237288
2993,2993,2021-12-09T01:00:00Z,uninhabited_building,-1.45324166666667
2994,2994,2021-12-09T02:00:00Z,uninhabited_building,-1.55777083333333
2995,2995,2021-12-09T03:00:00Z,uninhabited_building,-1.69912083333333
2996,2996,2021-12-09T04:00:00Z,uninhabited_building,-1.77226666666667
2997,2997,2021-12-09T05:00:00Z,uninhabited_building,-1.78349583333333
2998,2998,2021-12-09T06:00:00Z,uninhabited_building,-1.67955416666667
2999,2999,2021-12-09T07:00:00Z,uninhabited_building,-1.5501625
3000,3000,2021-12-09T08:00:00Z,uninhabited_building,-1.36724166666667
3001,3001,2021-12-09T09:00:00Z,uninhabited_building,-1.25188333333333
3002,3002,2021-12-09T10:00:00Z,uninhabited_building,-1.2481375
3003,3003,2021-12-09T11:00:00Z,uninhabited_building,-1.01435416666667
3004,3004,2021-12-09T12:00:00Z,uninhabited_building,-0.778204166666667
3005,3005,2021-12-09T13:00:00Z,uninhabited_building,-0.686766666666667
3006,3006,2021-12-09T14:00:00Z,uninhabited_building,-0.478208333333333
3007,3007,2021-12-09T15:00:00Z,uninhabited_building,-0.439825
3008,3008,2021-12-09T16:00:00Z,uninhabited_building,-0.310729166666667
3009,3009,2021-12-09T17:00:00Z,uninhabited_building,-0.2502375
3010,3010,2021-12-09T18:00:00Z,uninhabited_building,-0.205991666666667
3011,3011,2021-12-09T19:00:00Z,uninhabited_building,-0.208058333333333
3012,3012,2021-12-09T20:00:00Z,uninhabited_building,-0.217958333333333
3013,3013,2021-12-09T21:00:00Z,uninhabited_building,-0.223654166666667
3014,3014,2021-12-09T22:00:00Z,uninhabited_building,-0.198179166666667
3015,3015,2021-12-09T23:00:00Z,uninhabited_building,-0.164041666666667
3016,3016,2021-12-10T00:00:00Z,uninhabited_building,-0.116635593220339
3017,3017,2021-12-10T01:00:00Z,uninhabited_building,-0.1058125
3018,3018,2021-12-10T02:00:00Z,uninhabited_building,-0.065125
3019,3019,2021-12-10T03:00:00Z,uninhabited_building,-0.0419125
3020,3020,2021-12-10T04:00:00Z,uninhabited_building,-0.0720291666666667
3021,3021,2021-12-10T05:00:00Z,uninhabited_building,0.0186833333333333
3022,3022,2021-12-10T06:00:00Z,uninhabited_building,0.0698833333333333
3023,3023,2021-12-10T07:00:00Z,uninhabited_building,0.146675
3024,3024,2021-12-10T08:00:00Z,uninhabited_building,0.216316666666667
3025,3025,2021-12-10T09:00:00Z,uninhabited_building,0.389091666666667
3026,3026,2021-12-10T10:00:00Z,uninhabited_building,0.676720833333333
3027,3027,2021-12-10T11:00:00Z,uninhabited_building,0.829154166666667
3028,3028,2021-12-10T12:00:00Z,uninhabited_building,0.907870833333333
3029,3029,2021-12-10T13:00:00Z,uninhabited_building,0.947741666666667
3030,3030,2021-12-10T14:00:00Z,uninhabited_building,0.982104166666667
3031,3031,2021-12-10T15:00:00Z,uninhabited_building,0.9691875
3032,3032,2021-12-10T16:00:00Z,uninhabited_building,1.0422375
3033,3033,2021-12-10T17:00:00Z,uninhabited_building,1.10890416666667
3034,3034,2021-12-10T18:00:00Z,uninhabited_building,1.14074583333333
3035,3035,2021-12-10T19:00:00Z,uninhabited_building,1.13437916666667
3036,3036,2021-12-10T20:00:00Z,uninhabited_building,1.04864583333333
3037,3037,2021-12-10T21:00:00Z,uninhabited_building,1.02017916666667
3038,3038,2021-12-10T22:00:00Z,uninhabited_building,0.8734
3039,3039,2021-12-10T23:00:00Z,uninhabited_building,0.631704166666667
3040,3040,2021-12-11T00:00:00Z,uninhabited_building,0.438889830508475
3041,3041,2021-12-11T01:00:00Z,uninhabited_building,0.359008333333333
3042,3042,2021-12-11T02:00:00Z,uninhabited_building,0.283308333333333
3043,3043,2021-12-11T03:00:00Z,uninhabited_building,0.283454166666667
3044,3044,2021-12-11T04:00:00Z,uninhabited_building,0.221445833333333
3045,3045,2021-12-11T05:00:00Z,uninhabited_building,0.149720833333333
3046,3046,2021-12-11T06:00:00Z,uninhabited_building,-0.0703666666666666
3047,3047,2021-12-11T07:00:00Z,uninhabited_building,-0.185354166666667
3048,3048,2021-12-11T08:00:00Z,uninhabited_building,-0.285391666666667
3049,3049,2021-12-11T09:00:00Z,uninhabited_building,-0.30965
3050,3050,2021-12-11T10:00:00Z,uninhabited_building,-0.2710125
3051,3051,2021-12-11T11:00:00Z,uninhabited_building,-0.275575
3052,3052,2021-12-11T12:00:00Z,uninhabited_building,-0.239304166666667
3053,3053,2021-12-11T13:00:00Z,uninhabited_building,-0.2768875
3054,3054,2021-12-11T14:00:00Z,uninhabited_building,-0.336145833333333
3055,3055,2021-12-11T15:00:00Z,uninhabited_building,-0.372229166666667
3056,3056,2021-12-11T16:00:00Z,uninhabited_building,-0.518083333333333
3057,3057,2021-12-11T17:00:00Z,uninhabited_building,-0.898079166666667
3058,3058,2021-12-11T18:00:00Z,uninhabited_building,-1.13965
3059,3059,2021-12-11T19:00:00Z,uninhabited_building,-1.2929125
3060,3060,2021-12-11T20:00:00Z,uninhabited_building,-1.36355
3061,3061,2021-12-11T21:00:00Z,uninhabited_building,-1.2891
3062,3062,2021-12-11T22:00:00Z,uninhabited_building,-1.29750833333333
3063,3063,2021-12-11T23:00:00Z,uninhabited_building,-1.3314875
3064,3064,2021-12-12T00:00:00Z,uninhabited_building,-1.33268644067797
3065,3065,2021-12-12T01:00:00Z,uninhabited_building,-1.17789583333333
3066,3066,2021-12-12T02:00:00Z,uninhabited_building,-1.07295416666667
3067,3067,2021-12-12T03:00:00Z,uninhabited_building,-0.940570833333333
3068,3068,2021-12-12T04:00:00Z,uninhabited_building,-0.720866666666667
3069,3069,2021-12-12T05:00:00Z,uninhabited_building,-0.612733333333333
3070,3070,2021-12-12T06:00:00Z,uninhabited_building,-0.453970833333333
3071,3071,2021-12-12T07:00:00Z,uninhabited_building,-0.300129166666667
3072,3072,2021-12-12T08:00:00Z,uninhabited_building,-0.2136375
3073,3073,2021-12-12T09:00:00Z,uninhabited_building,-0.0541833333333333
3074,3074,2021-12-12T10:00:00Z,uninhabited_building,0.160466666666667
3075,3075,2021-12-12T11:00:00Z,uninhabited_building,0.325841666666667
3076,3076,2021-12-12T12:00:00Z,uninhabited_building,0.527595833333333
3077,3077,2021-12-12T13:00:00Z,uninhabited_building,0.6646375
3078,3078,2021-12-12T14:00:00Z,uninhabited_building,0.7162
3079,3079,2021-12-12T15:00:00Z,uninhabited_building,0.731433333333333
3080,3080,2021-12-12T16:00:00Z,uninhabited_building,0.794941666666667
3081,3081,2021-12-12T17:00:00Z,uninhabited_building,0.844145833333333
3082,3082,2021-12-12T18:00:00Z,uninhabited_building,0.936908333333333
3083,3083,2021-12-12T19:00:00Z,uninhabited_building,0.984775
3084,3084,2021-12-12T20:00:00Z,uninhabited_building,1.0255375
3085,3085,2021-12-12T21:00:00Z,uninhabited_building,1.10965416666667
3086,3086,2021-12-12T22:00:00Z,uninhabited_building,1.183475
3087,3087,2021-12-12T23:00:00Z,uninhabited_building,1.2261875
3088,3088,2021-12-13T00:00:00Z,uninhabited_building,1.27227966101695
3089,3089,2021-12-13T01:00:00Z,uninhabited_building,1.3222125
3090,3090,2021-12-13T02:00:00Z,uninhabited_building,1.364375
3091,3091,2021-12-13T03:00:00Z,uninhabited_building,1.4023125
3092,3092,2021-12-13T04:00:00Z,uninhabited_building,1.44022083333333
3093,3093,2021-12-13T05:00:00Z,uninhabited_building,1.46176666666667
3094,3094,2021-12-13T06:00:00Z,uninhabited_building,1.50569166666667
3095,3095,2021-12-13T07:00:00Z,uninhabited_building,1.5185875
3096,3096,2021-12-13T08:00:00Z,uninhabited_building,1.5718625
3097,3097,2021-12-13T09:00:00Z,uninhabited_building,1.66789166666667
3098,3098,2021-12-13T10:00:00Z,uninhabited_building,1.7781375
3099,3099,2021-12-13T11:00:00Z,uninhabited_building,1.86532916666667
3100,3100,2021-12-13T12:00:00Z,uninhabited_building,1.9430375
3101,3101,2021-12-13T13:00:00Z,uninhabited_building,1.97051666666667
3102,3102,2021-12-13T14:00:00Z,uninhabited_building,1.92760416666667
3103,3103,2021-12-13T15:00:00Z,uninhabited_building,1.850575
3104,3104,2021-12-13T16:00:00Z,uninhabited_building,1.80730833333333
3105,3105,2021-12-13T17:00:00Z,uninhabited_building,1.83775416666667
3106,3106,2021-12-13T18:00:00Z,uninhabited_building,1.88185
3107,3107,2021-12-13T19:00:00Z,uninhabited_building,1.871075
3108,3108,2021-12-13T20:00:00Z,uninhabited_building,1.8962875
3109,3109,2021-12-13T21:00:00Z,uninhabited_building,1.93188333333333
3110,3110,2021-12-13T22:00:00Z,uninhabited_building,1.94610833333333
3111,3111,2021-12-13T23:00:00Z,uninhabited_building,1.90454583333333
3112,3112,2021-12-14T00:00:00Z,uninhabited_building,1.9231313559322
3113,3113,2021-12-14T01:00:00Z,uninhabited_building,2.00174583333333
3114,3114,2021-12-14T02:00:00Z,uninhabited_building,2.13019583333333
3115,3115,2021-12-14T03:00:00Z,uninhabited_building,2.23557916666667
3116,3116,2021-12-14T04:00:00Z,uninhabited_building,2.3185875
3117,3117,2021-12-14T05:00:00Z,uninhabited_building,2.37382083333333
3118,3118,2021-12-14T06:00:00Z,uninhabited_building,2.4626625
3119,3119,2021-12-14T07:00:00Z,uninhabited_building,2.5238125
3120,3120,2021-12-14T08:00:00Z,uninhabited_building,2.61885
3121,3121,2021-12-14T09:00:00Z,uninhabited_building,2.74955416666667
3122,3122,2021-12-14T10:00:00Z,uninhabited_building,2.91167083333333
3123,3123,2021-12-14T11:00:00Z,uninhabited_building,3.095975
3124,3124,2021-12-14T12:00:00Z,uninhabited_building,3.20977916666667
3125,3125,2021-12-14T13:00:00Z,uninhabited_building,3.38698333333333
3126,3126,2021-12-14T14:00:00Z,uninhabited_building,3.53436666666667
3127,3127,2021-12-14T15:00:00Z,uninhabited_building,3.5468
3128,3128,2021-12-14T16:00:00Z,uninhabited_building,3.5931875
3129,3129,2021-12-14T17:00:00Z,uninhabited_building,3.700575
3130,3130,2021-12-14T18:00:00Z,uninhabited_building,3.74974166666667
3131,3131,2021-12-14T19:00:00Z,uninhabited_building,3.9791125
3132,3132,2021-12-14T20:00:00Z,uninhabited_building,4.11883333333333
3133,3133,2021-12-14T21:00:00Z,uninhabited_building,4.090625
3134,3134,2021-12-14T22:00:00Z,uninhabited_building,4.0515125
3135,3135,2021-12-14T23:00:00Z,uninhabited_building,3.91873333333333
3136,3136,2021-12-15T00:00:00Z,uninhabited_building,3.89965677966102
3137,3137,2021-12-15T01:00:00Z,uninhabited_building,3.88286666666667
3138,3138,2021-12-15T02:00:00Z,uninhabited_building,3.9379
3139,3139,2021-12-15T03:00:00Z,uninhabited_building,4.0007125
3140,3140,2021-12-15T04:00:00Z,uninhabited_building,4.10151666666667
3141,3141,2021-12-15T05:00:00Z,uninhabited_building,4.1748625
3142,3142,2021-12-15T06:00:00Z,uninhabited_building,4.2461
3143,3143,2021-12-15T07:00:00Z,uninhabited_building,4.33814166666667
3144,3144,2021-12-15T08:00:00Z,uninhabited_building,4.51859166666667
3145,3145,2021-12-15T09:00:00Z,uninhabited_building,4.81784583333333
3146,3146,2021-12-15T10:00:00Z,uninhabited_building,5.3590875
3147,3147,2021-12-15T11:00:00Z,uninhabited_building,5.52315
3148,3148,2021-12-15T12:00:00Z,uninhabited_building,5.84382083333333
3149,3149,2021-12-15T13:00:00Z,uninhabited_building,5.91287083333333
3150,3150,2021-12-15T14:00:00Z,uninhabited_building,5.98775416666667
3151,3151,2021-12-15T15:00:00Z,uninhabited_building,6.044575
3152,3152,2021-12-15T16:00:00Z,uninhabited_building,6.21002083333333
3153,3153,2021-12-15T17:00:00Z,uninhabited_building,6.35150833333333
3154,3154,2021-12-15T18:00:00Z,uninhabited_building,6.349725
3155,3155,2021-12-15T19:00:00Z,uninhabited_building,6.34625833333333
3156,3156,2021-12-15T20:00:00Z,uninhabited_building,6.492525
3157,3157,2021-12-15T21:00:00Z,uninhabited_building,6.53487083333333
3158,3158,2021-12-15T22:00:00Z,uninhabited_building,6.58221666666667
3159,3159,2021-12-15T23:00:00Z,uninhabited_building,6.5249125
3160,3160,2021-12-16T00:00:00Z,uninhabited_building,6.56900423728814
3161,3161,2021-12-16T01:00:00Z,uninhabited_building,6.5913375
3162,3162,2021-12-16T02:00:00Z,uninhabited_building,6.77299583333333
3163,3163,2021-12-16T03:00:00Z,uninhabited_building,6.78920833333333
3164,3164,2021-12-16T04:00:00Z,uninhabited_building,6.825275
3165,3165,2021-12-16T05:00:00Z,uninhabited_building,6.87047083333333
3166,3166,2021-12-16T06:00:00Z,uninhabited_building,6.9309125
3167,3167,2021-12-16T07:00:00Z,uninhabited_building,6.93722916666667
3168,3168,2021-12-16T08:00:00Z,uninhabited_building,7.0716375
3169,3169,2021-12-16T09:00:00Z,uninhabited_building,7.1906125
3170,3170,2021-12-16T10:00:00Z,uninhabited_building,7.42642916666667
3171,3171,2021-12-16T11:00:00Z,uninhabited_building,7.46080833333333
3172,3172,2021-12-16T12:00:00Z,uninhabited_building,7.3534375
3173,3173,2021-12-16T13:00:00Z,uninhabited_building,7.2672
3174,3174,2021-12-16T14:00:00Z,uninhabited_building,7.08723333333333
3175,3175,2021-12-16T15:00:00Z,uninhabited_building,6.619825
3176,3176,2021-12-16T16:00:00Z,uninhabited_building,6.5361375
3177,3177,2021-12-16T17:00:00Z,uninhabited_building,6.441075
3178,3178,2021-12-16T18:00:00Z,uninhabited_building,6.3374875
3179,3179,2021-12-16T19:00:00Z,uninhabited_building,6.30612916666667
3180,3180,2021-12-16T20:00:00Z,uninhabited_building,6.24553333333333
3181,3181,2021-12-16T21:00:00Z,uninhabited_building,6.1663875
3182,3182,2021-12-16T22:00:00Z,uninhabited_building,5.68114166666667
3183,3183,2021-12-16T23:00:00Z,uninhabited_building,5.60394166666667
3184,3184,2021-12-17T00:00:00Z,uninhabited_building,5.30039406779661
3185,3185,2021-12-17T01:00:00Z,uninhabited_building,5.02265416666667
3186,3186,2021-12-17T02:00:00Z,uninhabited_building,5.22471666666667
3187,3187,2021-12-17T03:00:00Z,uninhabited_building,5.15917083333333
3188,3188,2021-12-17T04:00:00Z,uninhabited_building,4.95045833333333
3189,3189,2021-12-17T05:00:00Z,uninhabited_building,4.83930833333333
3190,3190,2021-12-17T06:00:00Z,uninhabited_building,4.7832375
3191,3191,2021-12-17T07:00:00Z,uninhabited_building,4.49336666666667
3192,3192,2021-12-17T08:00:00Z,uninhabited_building,4.48629583333333
3193,3193,2021-12-17T09:00:00Z,uninhabited_building,4.70775416666667
3194,3194,2021-12-17T10:00:00Z,uninhabited_building,5.2548875
3195,3195,2021-12-17T11:00:00Z,uninhabited_building,5.60179583333333
3196,3196,2021-12-17T12:00:00Z,uninhabited_building,5.7935375
3197,3197,2021-12-17T13:00:00Z,uninhabited_building,5.79572083333333
3198,3198,2021-12-17T14:00:00Z,uninhabited_building,5.69997916666667
3199,3199,2021-12-17T15:00:00Z,uninhabited_building,5.2552625
3200,3200,2021-12-17T16:00:00Z,uninhabited_building,4.71126666666667
3201,3201,2021-12-17T17:00:00Z,uninhabited_building,4.15102916666667
3202,3202,2021-12-17T18:00:00Z,uninhabited_building,3.91095833333333
